role,SHOT_ZONE_RANGE,SHOT_ZONE_AREA,FGM,FGA
Roll + Cut Big,8-16 ft.,Center(C),294,692
Roll + Cut Big,8-16 ft.,Left Side(L),67,188
Roll + Cut Big,8-16 ft.,Right Side(R),90,220
Roll + Cut Big,Back Court Shot,Back Court(BC),0,13
Roll + Cut Big,Less Than 8 ft.,Center(C),7493,11379
Secondary Ball Handler,16-24 ft.,Center(C),85,229
Secondary Ball Handler,16-24 ft.,Left Side Center(LC),78,199
Secondary Ball Handler,16-24 ft.,Left Side(L),19,67
Secondary Ball Handler,16-24 ft.,Right Side Center(RC),108,265
Secondary Ball Handler,16-24 ft.,Right Side(R),27,76
Secondary Ball Handler,24+ ft.,Center(C),313,921
Secondary Ball Handler,24+ ft.,Left Side Center(LC),543,1539
Secondary Ball Handler,24+ ft.,Left Side(L),237,618
Secondary Ball Handler,24+ ft.,Right Side Center(RC),539,1472
Secondary Ball Handler,24+ ft.,Right Side(R),229,545
Secondary Ball Handler,8-16 ft.,Center(C),374,855
Secondary Ball Handler,8-16 ft.,Left Side(L),160,399
Secondary Ball Handler,8-16 ft.,Right Side(R),235,532
Secondary Ball Handler,Back Court Shot,Back Court(BC),1,36
Secondary Ball Handler,Less Than 8 ft.,Center(C),1863,3493
Shot Creator,16-24 ft.,Center(C),574,1282
Shot Creator,16-24 ft.,Left Side Center(LC),558,1304
Shot Creator,16-24 ft.,Left Side(L),201,440
Shot Creator,16-24 ft.,Right Side Center(RC),522,1289
Shot Creator,16-24 ft.,Right Side(R),169,428
Shot Creator,24+ ft.,Center(C),1487,4221
Shot Creator,24+ ft.,Left Side Center(LC),2023,5572
Shot Creator,24+ ft.,Left Side(L),663,1633
Shot Creator,24+ ft.,Right Side Center(RC),1784,5003
Shot Creator,24+ ft.,Right Side(R),605,1439
Shot Creator,8-16 ft.,Center(C),2444,5147
Shot Creator,8-16 ft.,Left Side(L),1209,2819
Shot Creator,8-16 ft.,Right Side(R),1229,2810
Shot Creator,Back Court Shot,Back Court(BC),2,99
Shot Creator,Less Than 8 ft.,Center(C),14366,23907
Slasher,16-24 ft.,Center(C),42,74
Slasher,16-24 ft.,Left Side Center(LC),52,109
Slasher,16-24 ft.,Left Side(L),6,21
Slasher,16-24 ft.,Right Side Center(RC),43,105
Slasher,16-24 ft.,Right Side(R),2,9
Slasher,24+ ft.,Center(C),81,217
Slasher,24+ ft.,Left Side Center(LC),104,294
Slasher,24+ ft.,Left Side(L),30,94
Slasher,24+ ft.,Right Side Center(RC),102,269
Slasher,24+ ft.,Right Side(R),55,129
Slasher,8-16 ft.,Center(C),229,466
Slasher,8-16 ft.,Left Side(L),121,251
Slasher,8-16 ft.,Right Side(R),130,313
Slasher,Back Court Shot,Back Court(BC),0,10
Slasher,Less Than 8 ft.,Center(C),1315,2348
Stationary Shooter,16-24 ft.,Center(C),25,64
Stationary Shooter,16-24 ft.,Left Side Center(LC),25,55
Stationary Shooter,16-24 ft.,Left Side(L),9,22
Stationary Shooter,16-24 ft.,Right Side Center(RC),16,47
Stationary Shooter,16-24 ft.,Right Side(R),10,24
Stationary Shooter,24+ ft.,Center(C),139,392
Stationary Shooter,24+ ft.,Left Side Center(LC),306,854
Stationary Shooter,24+ ft.,Left Side(L),331,848
Stationary Shooter,24+ ft.,Right Side Center(RC),357,1007
Stationary Shooter,24+ ft.,Right Side(R),366,884
Stationary Shooter,8-16 ft.,Center(C),146,312
Stationary Shooter,8-16 ft.,Left Side(L),67,167
Stationary Shooter,8-16 ft.,Right Side(R),61,157
Stationary Shooter,Back Court Shot,Back Court(BC),1,26
Stationary Shooter,Less Than 8 ft.,Center(C),1755,3002
Stretch Big,16-24 ft.,Center(C),36,78
Stretch Big,16-24 ft.,Left Side Center(LC),13,43
Stretch Big,16-24 ft.,Left Side(L),12,19
Stretch Big,16-24 ft.,Right Side Center(RC),25,58
Stretch Big,16-24 ft.,Right Side(R),13,40
Stretch Big,24+ ft.,Center(C),277,754
Stretch Big,24+ ft.,Left Side Center(LC),246,667
Stretch Big,24+ ft.,Left Side(L),110,324
Stretch Big,24+ ft.,Right Side Center(RC),254,714
Stretch Big,24+ ft.,Right Side(R),165,417
Stretch Big,8-16 ft.,Center(C),147,323
Stretch Big,8-16 ft.,Left Side(L),52,117
Stretch Big,8-16 ft.,Right Side(R),76,175
Stretch Big,Back Court Shot,Back Court(BC),1,14
Stretch Big,Less Than 8 ft.,Center(C),2307,3566
Versatile Big,16-24 ft.,Center(C),30,79
Versatile Big,16-24 ft.,Left Side Center(LC),16,53
Versatile Big,16-24 ft.,Left Side(L),9,21
Versatile Big,16-24 ft.,Right Side Center(RC),16,44
Versatile Big,16-24 ft.,Right Side(R),5,19
Versatile Big,24+ ft.,Center(C),191,522
Versatile Big,24+ ft.,Left Side Center(LC),162,459
Versatile Big,24+ ft.,Left Side(L),38,103
Versatile Big,24+ ft.,Right Side Center(RC),147,404
Versatile Big,24+ ft.,Right Side(R),29,83
Versatile Big,8-16 ft.,Center(C),89,210
Versatile Big,8-16 ft.,Left Side(L),55,136
Versatile Big,8-16 ft.,Right Side(R),59,140
Versatile Big,Back Court Shot,Back Court(BC),0,4
Versatile Big,Less Than 8 ft.,Center(C),1118,1805
