role,SHOT_ZONE_RANGE,SHOT_ZONE_AREA,FGM,FGA
Off Screen Shooter,16-24 ft.,Left Side(L),19,33
Off Screen Shooter,16-24 ft.,Right Side Center(RC),33,86
Off Screen Shooter,16-24 ft.,Right Side(R),14,32
Off Screen Shooter,24+ ft.,Center(C),143,403
Off Screen Shooter,24+ ft.,Left Side Center(LC),210,627
Off Screen Shooter,24+ ft.,Left Side(L),151,296
Off Screen Shooter,24+ ft.,Right Side Center(RC),231,656
Off Screen Shooter,24+ ft.,Right Side(R),106,233
Off Screen Shooter,8-16 ft.,Center(C),71,151
Off Screen Shooter,8-16 ft.,Left Side(L),18,59
Off Screen Shooter,8-16 ft.,Right Side(R),38,96
Off Screen Shooter,Back Court Shot,Back Court(BC),0,6
Off Screen Shooter,Less Than 8 ft.,Center(C),273,480
Post Scorer,16-24 ft.,Center(C),132,286
Post Scorer,16-24 ft.,Left Side Center(LC),81,196
Post Scorer,16-24 ft.,Left Side(L),20,61
Post Scorer,16-24 ft.,Right Side Center(RC),64,159
Post Scorer,16-24 ft.,Right Side(R),21,59
Post Scorer,24+ ft.,Center(C),185,568
Post Scorer,24+ ft.,Left Side Center(LC),111,307
Post Scorer,24+ ft.,Left Side(L),14,57
Post Scorer,24+ ft.,Right Side Center(RC),91,324
Post Scorer,24+ ft.,Right Side(R),17,46
Post Scorer,8-16 ft.,Center(C),435,905
Post Scorer,8-16 ft.,Left Side(L),230,547
Post Scorer,8-16 ft.,Right Side(R),173,397
Post Scorer,Back Court Shot,Back Court(BC),2,20
Post Scorer,Less Than 8 ft.,Center(C),4697,7217
Primary Ball Handler,16-24 ft.,Center(C),265,634
Primary Ball Handler,16-24 ft.,Left Side Center(LC),297,688
Primary Ball Handler,16-24 ft.,Left Side(L),72,211
Primary Ball Handler,16-24 ft.,Right Side Center(RC),287,782
Primary Ball Handler,16-24 ft.,Right Side(R),73,207
Primary Ball Handler,24+ ft.,Center(C),953,2791
Primary Ball Handler,24+ ft.,Left Side Center(LC),1423,4080
Primary Ball Handler,24+ ft.,Left Side(L),507,1298
Primary Ball Handler,24+ ft.,Right Side Center(RC),1383,3753
Primary Ball Handler,24+ ft.,Right Side(R),412,1077
Primary Ball Handler,8-16 ft.,Center(C),967,2115
Primary Ball Handler,8-16 ft.,Left Side(L),426,993
Primary Ball Handler,8-16 ft.,Right Side(R),527,1231
Primary Ball Handler,Back Court Shot,Back Court(BC),5,86
Primary Ball Handler,Less Than 8 ft.,Center(C),4796,8953
Roll + Cut Big,16-24 ft.,Center(C),82,202
Roll + Cut Big,16-24 ft.,Left Side Center(LC),58,159
Roll + Cut Big,16-24 ft.,Left Side(L),22,67
Roll + Cut Big,16-24 ft.,Right Side Center(RC),54,169
Roll + Cut Big,16-24 ft.,Right Side(R),10,68
Roll + Cut Big,24+ ft.,Center(C),148,464
Roll + Cut Big,24+ ft.,Left Side Center(LC),123,436
Roll + Cut Big,24+ ft.,Left Side(L),115,371
Roll + Cut Big,24+ ft.,Right Side Center(RC),121,422
Roll + Cut Big,24+ ft.,Right Side(R),116,343
Roll + Cut Big,8-16 ft.,Center(C),641,1470
Roll + Cut Big,8-16 ft.,Left Side(L),230,545
Roll + Cut Big,8-16 ft.,Right Side(R),190,508
Roll + Cut Big,Back Court Shot,Back Court(BC),2,39
Roll + Cut Big,Less Than 8 ft.,Center(C),11239,17504
Secondary Ball Handler,16-24 ft.,Center(C),295,746
Secondary Ball Handler,16-24 ft.,Left Side Center(LC),295,767
Secondary Ball Handler,16-24 ft.,Left Side(L),102,261
Secondary Ball Handler,16-24 ft.,Right Side Center(RC),286,763
Secondary Ball Handler,16-24 ft.,Right Side(R),123,292
Secondary Ball Handler,24+ ft.,Center(C),879,2679
Secondary Ball Handler,24+ ft.,Left Side Center(LC),1498,4458
Secondary Ball Handler,24+ ft.,Left Side(L),618,1635
Secondary Ball Handler,24+ ft.,Right Side Center(RC),1490,4302
Secondary Ball Handler,24+ ft.,Right Side(R),520,1382
Secondary Ball Handler,8-16 ft.,Center(C),935,2142
Secondary Ball Handler,8-16 ft.,Left Side(L),444,1070
Secondary Ball Handler,8-16 ft.,Right Side(R),492,1151
Secondary Ball Handler,Back Court Shot,Back Court(BC),0,110
Secondary Ball Handler,Less Than 8 ft.,Center(C),5283,10180
Shot Creator,16-24 ft.,Center(C),432,910
Shot Creator,16-24 ft.,Left Side Center(LC),343,837
Shot Creator,16-24 ft.,Left Side(L),106,308
Shot Creator,16-24 ft.,Right Side Center(RC),399,918
Shot Creator,16-24 ft.,Right Side(R),133,310
Shot Creator,24+ ft.,Center(C),863,2483
Shot Creator,24+ ft.,Left Side Center(LC),1153,3196
Shot Creator,24+ ft.,Left Side(L),313,784
Shot Creator,24+ ft.,Right Side Center(RC),1026,2926
Shot Creator,24+ ft.,Right Side(R),274,658
Shot Creator,8-16 ft.,Center(C),1089,2364
Shot Creator,8-16 ft.,Left Side(L),649,1475
Shot Creator,8-16 ft.,Right Side(R),661,1466
Shot Creator,Back Court Shot,Back Court(BC),1,34
Shot Creator,Less Than 8 ft.,Center(C),5418,9538
Slasher,16-24 ft.,Center(C),144,304
Slasher,16-24 ft.,Left Side Center(LC),126,305
Slasher,16-24 ft.,Left Side(L),23,74
Slasher,16-24 ft.,Right Side Center(RC),113,252
Slasher,16-24 ft.,Right Side(R),31,69
Slasher,24+ ft.,Center(C),178,611
Slasher,24+ ft.,Left Side Center(LC),283,865
Slasher,24+ ft.,Left Side(L),115,318
Slasher,24+ ft.,Right Side Center(RC),221,690
Slasher,24+ ft.,Right Side(R),87,253
Slasher,8-16 ft.,Center(C),695,1531
Slasher,8-16 ft.,Left Side(L),241,590
Slasher,8-16 ft.,Right Side(R),295,724
Slasher,Back Court Shot,Back Court(BC),0,19
Slasher,Less Than 8 ft.,Center(C),2725,4875
Stationary Shooter,16-24 ft.,Center(C),199,522
Stationary Shooter,16-24 ft.,Left Side Center(LC),200,484
Stationary Shooter,16-24 ft.,Left Side(L),105,268
Stationary Shooter,16-24 ft.,Right Side Center(RC),197,543
Stationary Shooter,16-24 ft.,Right Side(R),103,273
Stationary Shooter,24+ ft.,Center(C),789,2303
Stationary Shooter,24+ ft.,Left Side Center(LC),1765,5209
Stationary Shooter,24+ ft.,Left Side(L),1251,3156
Stationary Shooter,24+ ft.,Right Side Center(RC),1858,5249
Stationary Shooter,24+ ft.,Right Side(R),1205,3039
Stationary Shooter,8-16 ft.,Center(C),690,1637
Stationary Shooter,8-16 ft.,Left Side(L),341,903
Stationary Shooter,8-16 ft.,Right Side(R),413,929
Stationary Shooter,Back Court Shot,Back Court(BC),0,91
Stationary Shooter,Less Than 8 ft.,Center(C),6901,11900
Stretch Big,16-24 ft.,Center(C),112,320
Stretch Big,16-24 ft.,Left Side Center(LC),110,302
Stretch Big,16-24 ft.,Left Side(L),63,223
Stretch Big,16-24 ft.,Right Side Center(RC),98,255
Stretch Big,16-24 ft.,Right Side(R),70,182
Stretch Big,24+ ft.,Center(C),921,2561
Stretch Big,24+ ft.,Left Side Center(LC),935,2953
Stretch Big,24+ ft.,Left Side(L),547,1595
Stretch Big,24+ ft.,Right Side Center(RC),941,2731
Stretch Big,24+ ft.,Right Side(R),539,1557
Stretch Big,8-16 ft.,Center(C),487,1176
Stretch Big,8-16 ft.,Left Side(L),254,680
Stretch Big,8-16 ft.,Right Side(R),292,776
Stretch Big,Back Court Shot,Back Court(BC),1,42
Stretch Big,Less Than 8 ft.,Center(C),8896,14437
Versatile Big,16-24 ft.,Center(C),53,139
Versatile Big,16-24 ft.,Left Side Center(LC),79,171
Versatile Big,16-24 ft.,Left Side(L),32,76
Versatile Big,16-24 ft.,Right Side Center(RC),46,107
Versatile Big,16-24 ft.,Right Side(R),18,53
Versatile Big,24+ ft.,Center(C),227,693
Versatile Big,24+ ft.,Left Side Center(LC),240,656
Versatile Big,24+ ft.,Left Side(L),55,155
Versatile Big,24+ ft.,Right Side Center(RC),196,546
Versatile Big,24+ ft.,Right Side(R),66,159
Versatile Big,8-16 ft.,Center(C),191,392
Versatile Big,8-16 ft.,Left Side(L),145,366
Versatile Big,8-16 ft.,Right Side(R),149,326
Versatile Big,Back Court Shot,Back Court(BC),1,7
Versatile Big,Less Than 8 ft.,Center(C),1050,1681
