role,SHOT_ZONE_RANGE,SHOT_ZONE_AREA,FGM,FGA
Primary Ball Handler,Less Than 8 ft.,Center(C),4658,9102
Roll + Cut Big,16-24 ft.,Center(C),409,1117
Roll + Cut Big,16-24 ft.,Left Side Center(LC),297,798
Roll + Cut Big,16-24 ft.,Left Side(L),179,531
Roll + Cut Big,16-24 ft.,Right Side Center(RC),334,858
Roll + Cut Big,16-24 ft.,Right Side(R),184,499
Roll + Cut Big,24+ ft.,Center(C),137,444
Roll + Cut Big,24+ ft.,Left Side Center(LC),142,397
Roll + Cut Big,24+ ft.,Left Side(L),88,284
Roll + Cut Big,24+ ft.,Right Side Center(RC),109,478
Roll + Cut Big,24+ ft.,Right Side(R),102,268
Roll + Cut Big,8-16 ft.,Center(C),404,987
Roll + Cut Big,8-16 ft.,Left Side(L),468,1175
Roll + Cut Big,8-16 ft.,Right Side(R),360,991
Roll + Cut Big,Back Court Shot,Back Court(BC),0,36
Roll + Cut Big,Less Than 8 ft.,Center(C),9849,17087
Secondary Ball Handler,16-24 ft.,Center(C),234,681
Secondary Ball Handler,16-24 ft.,Left Side Center(LC),315,840
Secondary Ball Handler,16-24 ft.,Left Side(L),210,526
Secondary Ball Handler,16-24 ft.,Right Side Center(RC),373,1003
Secondary Ball Handler,16-24 ft.,Right Side(R),252,567
Secondary Ball Handler,24+ ft.,Center(C),490,1423
Secondary Ball Handler,24+ ft.,Left Side Center(LC),828,2520
Secondary Ball Handler,24+ ft.,Left Side(L),300,820
Secondary Ball Handler,24+ ft.,Right Side Center(RC),829,2410
Secondary Ball Handler,24+ ft.,Right Side(R),269,778
Secondary Ball Handler,8-16 ft.,Center(C),336,784
Secondary Ball Handler,8-16 ft.,Left Side(L),259,751
Secondary Ball Handler,8-16 ft.,Right Side(R),313,810
Secondary Ball Handler,Back Court Shot,Back Court(BC),1,71
Secondary Ball Handler,Less Than 8 ft.,Center(C),3201,6484
Shot Creator,16-24 ft.,Center(C),510,1343
Shot Creator,16-24 ft.,Left Side Center(LC),670,1666
Shot Creator,16-24 ft.,Left Side(L),577,1431
Shot Creator,16-24 ft.,Right Side Center(RC),704,1803
Shot Creator,16-24 ft.,Right Side(R),450,1150
Shot Creator,24+ ft.,Center(C),683,1990
Shot Creator,24+ ft.,Left Side Center(LC),1101,3317
Shot Creator,24+ ft.,Left Side(L),577,1477
Shot Creator,24+ ft.,Right Side Center(RC),1033,3079
Shot Creator,24+ ft.,Right Side(R),522,1351
Shot Creator,8-16 ft.,Center(C),783,1824
Shot Creator,8-16 ft.,Left Side(L),892,2103
Shot Creator,8-16 ft.,Right Side(R),917,2266
Shot Creator,Back Court Shot,Back Court(BC),3,103
Shot Creator,Less Than 8 ft.,Center(C),7696,14132
Slasher,16-24 ft.,Center(C),274,680
Slasher,16-24 ft.,Left Side Center(LC),295,831
Slasher,16-24 ft.,Left Side(L),147,371
Slasher,16-24 ft.,Right Side Center(RC),384,1012
Slasher,16-24 ft.,Right Side(R),139,376
Slasher,24+ ft.,Center(C),297,864
Slasher,24+ ft.,Left Side Center(LC),262,887
Slasher,24+ ft.,Left Side(L),129,378
Slasher,24+ ft.,Right Side Center(RC),308,966
Slasher,24+ ft.,Right Side(R),129,377
Slasher,8-16 ft.,Center(C),402,1020
Slasher,8-16 ft.,Left Side(L),254,674
Slasher,8-16 ft.,Right Side(R),303,836
Slasher,Back Court Shot,Back Court(BC),0,36
Slasher,Less Than 8 ft.,Center(C),4024,7500
Stationary Shooter,16-24 ft.,Center(C),182,439
Stationary Shooter,16-24 ft.,Left Side Center(LC),147,460
Stationary Shooter,16-24 ft.,Left Side(L),185,467
Stationary Shooter,16-24 ft.,Right Side Center(RC),199,570
Stationary Shooter,16-24 ft.,Right Side(R),168,442
Stationary Shooter,24+ ft.,Center(C),290,952
Stationary Shooter,24+ ft.,Left Side Center(LC),702,2010
Stationary Shooter,24+ ft.,Left Side(L),546,1548
Stationary Shooter,24+ ft.,Right Side Center(RC),604,1834
Stationary Shooter,24+ ft.,Right Side(R),571,1478
Stationary Shooter,8-16 ft.,Center(C),200,497
Stationary Shooter,8-16 ft.,Left Side(L),204,559
Stationary Shooter,8-16 ft.,Right Side(R),214,553
Stationary Shooter,Back Court Shot,Back Court(BC),0,51
Stationary Shooter,Less Than 8 ft.,Center(C),2967,5546
Stretch Big,16-24 ft.,Center(C),115,266
Stretch Big,16-24 ft.,Left Side Center(LC),105,255
Stretch Big,16-24 ft.,Left Side(L),129,303
Stretch Big,16-24 ft.,Right Side Center(RC),102,265
Stretch Big,16-24 ft.,Right Side(R),91,226
Stretch Big,24+ ft.,Center(C),266,793
Stretch Big,24+ ft.,Left Side Center(LC),304,894
Stretch Big,24+ ft.,Left Side(L),130,308
Stretch Big,24+ ft.,Right Side Center(RC),267,808
Stretch Big,24+ ft.,Right Side(R),112,318
Stretch Big,8-16 ft.,Center(C),88,210
Stretch Big,8-16 ft.,Left Side(L),121,293
Stretch Big,8-16 ft.,Right Side(R),108,255
Stretch Big,Back Court Shot,Back Court(BC),0,12
Stretch Big,Less Than 8 ft.,Center(C),1464,2602
Versatile Big,16-24 ft.,Center(C),66,143
Versatile Big,16-24 ft.,Left Side Center(LC),52,116
Versatile Big,16-24 ft.,Left Side(L),57,125
Versatile Big,16-24 ft.,Right Side Center(RC),62,140
Versatile Big,16-24 ft.,Right Side(R),45,83
Versatile Big,24+ ft.,Center(C),101,281
Versatile Big,24+ ft.,Left Side Center(LC),106,305
Versatile Big,24+ ft.,Left Side(L),38,110
Versatile Big,24+ ft.,Right Side Center(RC),88,260
Versatile Big,24+ ft.,Right Side(R),21,61
Versatile Big,8-16 ft.,Center(C),54,117
Versatile Big,8-16 ft.,Left Side(L),124,285
Versatile Big,8-16 ft.,Right Side(R),99,229
Versatile Big,Back Court Shot,Back Court(BC),0,1
Versatile Big,Less Than 8 ft.,Center(C),589,1097
