role,SHOT_ZONE_RANGE,SHOT_ZONE_AREA,FGM,FGA
Roll + Cut Big,16-24 ft.,Left Side Center(LC),36,96
Roll + Cut Big,16-24 ft.,Left Side(L),10,28
Roll + Cut Big,16-24 ft.,Right Side Center(RC),39,86
Roll + Cut Big,16-24 ft.,Right Side(R),17,37
Roll + Cut Big,24+ ft.,Center(C),83,293
Roll + Cut Big,24+ ft.,Left Side Center(LC),72,197
Roll + Cut Big,24+ ft.,Left Side(L),53,236
Roll + Cut Big,24+ ft.,Right Side Center(RC),58,221
Roll + Cut Big,24+ ft.,Right Side(R),113,308
Roll + Cut Big,8-16 ft.,Center(C),496,1077
Roll + Cut Big,8-16 ft.,Left Side(L),124,298
Roll + Cut Big,8-16 ft.,Right Side(R),146,389
Roll + Cut Big,Back Court Shot,Back Court(BC),0,20
Roll + Cut Big,Less Than 8 ft.,Center(C),10332,15430
Secondary Ball Handler,16-24 ft.,Center(C),257,606
Secondary Ball Handler,16-24 ft.,Left Side Center(LC),254,621
Secondary Ball Handler,16-24 ft.,Left Side(L),68,200
Secondary Ball Handler,16-24 ft.,Right Side Center(RC),290,677
Secondary Ball Handler,16-24 ft.,Right Side(R),88,230
Secondary Ball Handler,24+ ft.,Center(C),940,2821
Secondary Ball Handler,24+ ft.,Left Side Center(LC),1644,4702
Secondary Ball Handler,24+ ft.,Left Side(L),745,1850
Secondary Ball Handler,24+ ft.,Right Side Center(RC),1566,4504
Secondary Ball Handler,24+ ft.,Right Side(R),614,1591
Secondary Ball Handler,8-16 ft.,Center(C),1150,2611
Secondary Ball Handler,8-16 ft.,Left Side(L),523,1235
Secondary Ball Handler,8-16 ft.,Right Side(R),553,1315
Secondary Ball Handler,Back Court Shot,Back Court(BC),7,117
Secondary Ball Handler,Less Than 8 ft.,Center(C),6649,12023
Shot Creator,16-24 ft.,Center(C),533,1239
Shot Creator,16-24 ft.,Left Side Center(LC),469,1124
Shot Creator,16-24 ft.,Left Side(L),128,361
Shot Creator,16-24 ft.,Right Side Center(RC),568,1251
Shot Creator,16-24 ft.,Right Side(R),152,347
Shot Creator,24+ ft.,Center(C),989,2954
Shot Creator,24+ ft.,Left Side Center(LC),1339,3811
Shot Creator,24+ ft.,Left Side(L),385,943
Shot Creator,24+ ft.,Right Side Center(RC),1321,3573
Shot Creator,24+ ft.,Right Side(R),335,928
Shot Creator,8-16 ft.,Center(C),1932,3916
Shot Creator,8-16 ft.,Left Side(L),941,2037
Shot Creator,8-16 ft.,Right Side(R),1000,2165
Shot Creator,Back Court Shot,Back Court(BC),0,57
Shot Creator,Less Than 8 ft.,Center(C),10139,16678
Slasher,16-24 ft.,Center(C),79,202
Slasher,16-24 ft.,Left Side Center(LC),71,168
Slasher,16-24 ft.,Left Side(L),20,50
Slasher,16-24 ft.,Right Side Center(RC),61,166
Slasher,16-24 ft.,Right Side(R),13,29
Slasher,24+ ft.,Center(C),168,499
Slasher,24+ ft.,Left Side Center(LC),221,678
Slasher,24+ ft.,Left Side(L),96,290
Slasher,24+ ft.,Right Side Center(RC),191,613
Slasher,24+ ft.,Right Side(R),72,196
Slasher,8-16 ft.,Center(C),515,1137
Slasher,8-16 ft.,Left Side(L),194,448
Slasher,8-16 ft.,Right Side(R),230,468
Slasher,Back Court Shot,Back Court(BC),2,22
Slasher,Less Than 8 ft.,Center(C),2920,5132
Stationary Shooter,16-24 ft.,Center(C),197,415
Stationary Shooter,16-24 ft.,Left Side Center(LC),161,402
Stationary Shooter,16-24 ft.,Left Side(L),91,225
Stationary Shooter,16-24 ft.,Right Side Center(RC),169,467
Stationary Shooter,16-24 ft.,Right Side(R),79,227
Stationary Shooter,24+ ft.,Center(C),779,2242
Stationary Shooter,24+ ft.,Left Side Center(LC),1752,4966
Stationary Shooter,24+ ft.,Left Side(L),1282,3456
Stationary Shooter,24+ ft.,Right Side Center(RC),1747,4969
Stationary Shooter,24+ ft.,Right Side(R),1381,3466
Stationary Shooter,8-16 ft.,Center(C),709,1661
Stationary Shooter,8-16 ft.,Left Side(L),354,892
Stationary Shooter,8-16 ft.,Right Side(R),409,988
Stationary Shooter,Back Court Shot,Back Court(BC),2,84
Stationary Shooter,Less Than 8 ft.,Center(C),7520,13022
Stretch Big,16-24 ft.,Center(C),45,128
Stretch Big,16-24 ft.,Left Side Center(LC),33,77
Stretch Big,16-24 ft.,Left Side(L),48,92
Stretch Big,16-24 ft.,Right Side Center(RC),28,82
Stretch Big,16-24 ft.,Right Side(R),38,86
Stretch Big,24+ ft.,Center(C),495,1416
Stretch Big,24+ ft.,Left Side Center(LC),652,1832
Stretch Big,24+ ft.,Left Side(L),376,1008
Stretch Big,24+ ft.,Right Side Center(RC),498,1504
Stretch Big,24+ ft.,Right Side(R),336,913
Stretch Big,8-16 ft.,Center(C),244,565
Stretch Big,8-16 ft.,Left Side(L),124,330
Stretch Big,8-16 ft.,Right Side(R),119,293
Stretch Big,Back Court Shot,Back Court(BC),2,22
Stretch Big,Less Than 8 ft.,Center(C),4596,7264
Versatile Big,16-24 ft.,Center(C),28,73
Versatile Big,16-24 ft.,Left Side Center(LC),30,69
Versatile Big,16-24 ft.,Left Side(L),22,50
Versatile Big,16-24 ft.,Right Side Center(RC),26,52
Versatile Big,16-24 ft.,Right Side(R),22,41
Versatile Big,24+ ft.,Center(C),177,467
Versatile Big,24+ ft.,Left Side Center(LC),121,364
Versatile Big,24+ ft.,Left Side(L),55,161
Versatile Big,24+ ft.,Right Side Center(RC),119,322
Versatile Big,24+ ft.,Right Side(R),51,160
Versatile Big,8-16 ft.,Center(C),159,323
Versatile Big,8-16 ft.,Left Side(L),108,238
Versatile Big,8-16 ft.,Right Side(R),94,208
Versatile Big,Back Court Shot,Back Court(BC),0,6
Versatile Big,Less Than 8 ft.,Center(C),1265,1964
