,shot_description,shot_count,shot_makes,year,shot_group
25,Reverse Dunk,322,292,2015,DUNKS
26,Reverse Layup,4642,3046,2015,LAYUPS
27,Running Hook Shot,1580,858,2015,POST_MOVES
28,Standard Dunk,11618,10588,2015,DUNKS
29,Standard Layup,54888,26914,2015,LAYUPS
30,Tip Shot,8588,3920,2015,TIP_SHOTS
31,Turnaround Hook Shot,2486,1426,2015,POST_MOVES
0,2PT Driving Jump Shot,1976,1260,2016,TWO_POINT_JUMPERS
1,2PT Fadeaway Jump Shot,5942,2720,2016,TWO_POINT_JUMPERS
2,2PT Floating Jump Shot,15854,7966,2016,FLOATING_SHOTS
3,2PT Jump Shot,92602,28428,2016,TWO_POINT_JUMPERS
4,2PT Pullup Jump Shot,19130,10446,2016,TWO_POINT_JUMPERS
5,2PT Running Jump Shot,2990,1364,2016,TWO_POINT_JUMPERS
6,2PT Step Back Jump Shot,6934,3454,2016,TWO_POINT_JUMPERS
7,2PT Turnaround Jump Shot,11156,5036,2016,TWO_POINT_JUMPERS
8,3PT Driving Jump Shot,4,2,2016,THREE_POINT_JUMPERS
9,3PT Fadeaway Jump Shot,214,96,2016,THREE_POINT_JUMPERS
10,3PT Floating Jump Shot,94,22,2016,FLOATING_SHOTS
11,3PT Jump Shot,108302,36998,2016,THREE_POINT_JUMPERS
12,3PT Pullup Jump Shot,5934,3076,2016,THREE_POINT_JUMPERS
13,3PT Running Jump Shot,1416,630,2016,THREE_POINT_JUMPERS
14,3PT Step Back Jump Shot,2062,950,2016,THREE_POINT_JUMPERS
15,3PT Turnaround Jump Shot,150,40,2016,THREE_POINT_JUMPERS
16,Alley Oop Dunk,3238,2916,2016,DUNKS
17,Alley Oop Layup,1776,1166,2016,LAYUPS
18,Driving Dunk,2816,2524,2016,DUNKS
19,Driving Hook Shot,2142,1208,2016,POST_MOVES
20,Driving Layup,29002,17664,2016,LAYUPS
21,Finger Roll,7502,5664,2016,LAYUPS
22,Hook Shot,9676,4434,2016,POST_MOVES
23,No Shot,42,28,2016,NO_SHOT
24,Putback Dunk,1266,1158,2016,DUNKS
25,Putback Layup,12362,6900,2016,LAYUPS
26,Reverse Dunk,332,304,2016,DUNKS
27,Reverse Layup,4424,2798,2016,LAYUPS
28,Running Hook Shot,4,2,2016,POST_MOVES
29,Specialty Dunk,3542,3382,2016,DUNKS
30,Standard Dunk,9108,8170,2016,DUNKS
31,Standard Layup,50044,25136,2016,LAYUPS
32,Turnaround Hook Shot,3750,2092,2016,POST_MOVES
0,2PT Driving Jump Shot,1680,1112,2017,TWO_POINT_JUMPERS
1,2PT Fadeaway Jump Shot,5780,2676,2017,TWO_POINT_JUMPERS
2,2PT Floating Jump Shot,17164,8246,2017,FLOATING_SHOTS
3,2PT Jump Shot,76796,23772,2017,TWO_POINT_JUMPERS
4,2PT Pullup Jump Shot,23494,12380,2017,TWO_POINT_JUMPERS
5,2PT Running Jump Shot,2672,1250,2017,TWO_POINT_JUMPERS
6,2PT Step Back Jump Shot,6616,3214,2017,TWO_POINT_JUMPERS
7,2PT Turnaround Jump Shot,11032,5294,2017,TWO_POINT_JUMPERS
8,3PT Fadeaway Jump Shot,190,78,2017,THREE_POINT_JUMPERS
9,3PT Floating Jump Shot,100,30,2017,FLOATING_SHOTS
10,3PT Jump Shot,119912,41280,2017,THREE_POINT_JUMPERS
11,3PT Pullup Jump Shot,7306,3748,2017,THREE_POINT_JUMPERS
12,3PT Running Jump Shot,2292,1022,2017,THREE_POINT_JUMPERS
13,3PT Step Back Jump Shot,2532,1148,2017,THREE_POINT_JUMPERS
14,3PT Turnaround Jump Shot,140,46,2017,THREE_POINT_JUMPERS
15,Alley Oop Dunk,3286,2972,2017,DUNKS
16,Alley Oop Layup,1846,1160,2017,LAYUPS
17,Driving Dunk,2916,2574,2017,DUNKS
18,Driving Hook Shot,2866,1616,2017,POST_MOVES
19,Driving Layup,30884,18370,2017,LAYUPS
20,Finger Roll,7640,5750,2017,LAYUPS
21,Hook Shot,8960,4046,2017,POST_MOVES
22,No Shot,120,68,2017,NO_SHOT
23,Putback Dunk,1326,1194,2017,DUNKS
24,Putback Layup,12786,7272,2017,LAYUPS
25,Reverse Dunk,376,334,2017,DUNKS
26,Reverse Layup,4400,2722,2017,LAYUPS
27,Running Hook Shot,6,6,2017,POST_MOVES
28,Specialty Dunk,4986,4686,2017,DUNKS
29,Standard Dunk,8330,7526,2017,DUNKS
30,Standard Layup,47560,24360,2017,LAYUPS
31,Turnaround Hook Shot,3864,2028,2017,POST_MOVES
0,2PT Fadeaway Jump Shot,6212,2436,2018,TWO_POINT_JUMPERS
1,2PT Floating Jump Shot,23806,10626,2018,FLOATING_SHOTS
2,2PT Jump Shot,46450,16638,2018,TWO_POINT_JUMPERS
3,2PT Pullup Jump Shot,29156,12956,2018,TWO_POINT_JUMPERS
4,2PT Running Jump Shot,1676,806,2018,TWO_POINT_JUMPERS
5,2PT Step Back Jump Shot,7678,3370,2018,TWO_POINT_JUMPERS
6,2PT Turnaround Jump Shot,12390,5506,2018,TWO_POINT_JUMPERS
7,3PT Fadeaway Jump Shot,272,82,2018,THREE_POINT_JUMPERS
8,3PT Floating Jump Shot,108,24,2018,FLOATING_SHOTS
9,3PT Jump Shot,122718,43724,2018,THREE_POINT_JUMPERS
10,3PT Pullup Jump Shot,11972,4726,2018,THREE_POINT_JUMPERS
11,3PT Running Jump Shot,2788,1134,2018,THREE_POINT_JUMPERS
12,3PT Step Back Jump Shot,4424,1786,2018,THREE_POINT_JUMPERS
13,3PT Turnaround Jump Shot,224,74,2018,THREE_POINT_JUMPERS
14,Alley Oop Dunk,3702,3242,2018,DUNKS
15,Alley Oop Layup,2216,1420,2018,LAYUPS
16,Driving Dunk,3298,2800,2018,DUNKS
17,Driving Hook Shot,2738,1354,2018,POST_MOVES
18,Driving Layup,39516,20046,2018,LAYUPS
19,Finger Roll,10224,7066,2018,LAYUPS
20,Hook Shot,8436,3700,2018,POST_MOVES
21,Putback Dunk,1280,1122,2018,DUNKS
22,Putback Layup,13348,7494,2018,LAYUPS
23,Reverse Dunk,296,270,2018,DUNKS
24,Reverse Layup,4586,2854,2018,LAYUPS
25,Specialty Dunk,5808,5372,2018,DUNKS
26,Standard Dunk,7880,7054,2018,DUNKS
27,Standard Layup,45670,24990,2018,LAYUPS
28,Turnaround Hook Shot,4542,2198,2018,POST_MOVES
0,2PT Fadeaway Jump Shot,6882,2748,2019,TWO_POINT_JUMPERS
1,2PT Floating Jump Shot,29006,12984,2019,FLOATING_SHOTS
2,2PT Jump Shot,29266,10278,2019,TWO_POINT_JUMPERS
3,2PT Pullup Jump Shot,30264,13148,2019,TWO_POINT_JUMPERS
4,2PT Running Jump Shot,1272,604,2019,TWO_POINT_JUMPERS
5,2PT Step Back Jump Shot,8138,3518,2019,TWO_POINT_JUMPERS
6,2PT Turnaround Jump Shot,12582,5412,2019,TWO_POINT_JUMPERS
7,3PT Fadeaway Jump Shot,340,138,2019,THREE_POINT_JUMPERS
8,3PT Floating Jump Shot,94,16,2019,FLOATING_SHOTS
9,3PT Jump Shot,127654,44748,2019,THREE_POINT_JUMPERS
10,3PT Pullup Jump Shot,17654,6464,2019,THREE_POINT_JUMPERS
11,3PT Running Jump Shot,3556,1408,2019,THREE_POINT_JUMPERS
12,3PT Step Back Jump Shot,7724,2986,2019,THREE_POINT_JUMPERS
13,3PT Turnaround Jump Shot,246,54,2019,THREE_POINT_JUMPERS
14,Alley Oop Dunk,3996,3570,2019,DUNKS
15,Alley Oop Layup,2318,1466,2019,LAYUPS
16,Driving Dunk,3900,3232,2019,DUNKS
17,Driving Hook Shot,3224,1516,2019,POST_MOVES
18,Driving Layup,45086,21952,2019,LAYUPS
19,Finger Roll,12292,8438,2019,LAYUPS
20,Hook Shot,7718,3538,2019,POST_MOVES
21,Putback Dunk,1050,942,2019,DUNKS
22,Putback Layup,15258,8344,2019,LAYUPS
23,Reverse Dunk,378,336,2019,DUNKS
24,Reverse Layup,4194,2584,2019,LAYUPS
25,Specialty Dunk,7978,7314,2019,DUNKS
26,Standard Dunk,8168,7394,2019,DUNKS
27,Standard Layup,42716,24002,2019,LAYUPS
28,Turnaround Hook Shot,5962,2990,2019,POST_MOVES
0,2PT Fadeaway Jump Shot,5672,2230,2020,TWO_POINT_JUMPERS
1,2PT Floating Jump Shot,28854,12556,2020,FLOATING_SHOTS
2,2PT Jump Shot,17790,6666,2020,TWO_POINT_JUMPERS
3,2PT Pullup Jump Shot,24522,10662,2020,TWO_POINT_JUMPERS
4,2PT Running Jump Shot,874,410,2020,TWO_POINT_JUMPERS
5,2PT Step Back Jump Shot,6844,2906,2020,TWO_POINT_JUMPERS
6,2PT Turnaround Jump Shot,10400,4392,2020,TWO_POINT_JUMPERS
7,3PT Fadeaway Jump Shot,392,114,2020,THREE_POINT_JUMPERS
8,3PT Floating Jump Shot,80,14,2020,FLOATING_SHOTS
9,3PT Jump Shot,112560,39884,2020,THREE_POINT_JUMPERS
10,3PT Pullup Jump Shot,17010,6150,2020,THREE_POINT_JUMPERS
11,3PT Running Jump Shot,4972,1966,2020,THREE_POINT_JUMPERS
12,3PT Step Back Jump Shot,9146,3494,2020,THREE_POINT_JUMPERS
13,3PT Turnaround Jump Shot,182,48,2020,THREE_POINT_JUMPERS
14,Alley Oop Dunk,3696,3284,2020,DUNKS
15,Alley Oop Layup,1862,1110,2020,LAYUPS
16,Driving Dunk,3318,2728,2020,DUNKS
17,Driving Hook Shot,2318,1082,2020,POST_MOVES
18,Driving Layup,39714,18640,2020,LAYUPS
19,Finger Roll,12670,8444,2020,LAYUPS
20,Hook Shot,4764,2170,2020,POST_MOVES
21,Putback Dunk,892,822,2020,DUNKS
22,Putback Layup,13218,7482,2020,LAYUPS
23,Reverse Dunk,318,294,2020,DUNKS
24,Reverse Layup,3258,2130,2020,LAYUPS
25,Specialty Dunk,7248,6656,2020,DUNKS
26,Standard Dunk,6610,6008,2020,DUNKS
27,Standard Layup,33028,18752,2020,LAYUPS
28,Turnaround Hook Shot,4020,2006,2020,POST_MOVES
0,2PT Fadeaway Jump Shot,5644,2376,2021,TWO_POINT_JUMPERS
1,2PT Floating Jump Shot,30240,13522,2021,FLOATING_SHOTS
2,2PT Jump Shot,16498,6226,2021,TWO_POINT_JUMPERS
3,2PT Pullup Jump Shot,26420,11860,2021,TWO_POINT_JUMPERS
4,2PT Running Jump Shot,700,340,2021,TWO_POINT_JUMPERS
5,2PT Step Back Jump Shot,7020,3010,2021,TWO_POINT_JUMPERS
6,2PT Turnaround Jump Shot,10658,4730,2021,TWO_POINT_JUMPERS
7,3PT Fadeaway Jump Shot,324,106,2021,THREE_POINT_JUMPERS
8,3PT Floating Jump Shot,54,22,2021,FLOATING_SHOTS
9,3PT Jump Shot,115098,41988,2021,THREE_POINT_JUMPERS
10,3PT Pullup Jump Shot,18462,6584,2021,THREE_POINT_JUMPERS
11,3PT Running Jump Shot,5428,2354,2021,THREE_POINT_JUMPERS
12,3PT Step Back Jump Shot,9904,3682,2021,THREE_POINT_JUMPERS
13,3PT Turnaround Jump Shot,252,70,2021,THREE_POINT_JUMPERS
14,Alley Oop Dunk,3484,3130,2021,DUNKS
15,Alley Oop Layup,1804,1210,2021,LAYUPS
16,Driving Dunk,3132,2520,2021,DUNKS
17,Driving Hook Shot,2222,1082,2021,POST_MOVES
18,Driving Layup,39738,19036,2021,LAYUPS
19,Finger Roll,11794,7920,2021,LAYUPS
20,Hook Shot,4244,2068,2021,POST_MOVES
21,Putback Dunk,874,804,2021,DUNKS
22,Putback Layup,13438,7702,2021,LAYUPS
23,Reverse Dunk,218,198,2021,DUNKS
24,Reverse Layup,3454,2270,2021,LAYUPS
25,Specialty Dunk,6388,5784,2021,DUNKS
26,Standard Dunk,6356,5742,2021,DUNKS
27,Standard Layup,33654,19448,2021,LAYUPS
28,Turnaround Hook Shot,4464,2256,2021,POST_MOVES
0,2PT Fadeaway Jump Shot,7484,2854,2022,TWO_POINT_JUMPERS
1,2PT Floating Jump Shot,33920,15232,2022,FLOATING_SHOTS
2,2PT Jump Shot,14282,5602,2022,TWO_POINT_JUMPERS
3,2PT Pullup Jump Shot,30552,13184,2022,TWO_POINT_JUMPERS
4,2PT Running Jump Shot,1066,524,2022,TWO_POINT_JUMPERS
5,2PT Step Back Jump Shot,8072,3392,2022,TWO_POINT_JUMPERS
6,2PT Turnaround Jump Shot,12974,5586,2022,TWO_POINT_JUMPERS
7,3PT Fadeaway Jump Shot,578,144,2022,THREE_POINT_JUMPERS
8,3PT Floating Jump Shot,116,20,2022,FLOATING_SHOTS
9,3PT Jump Shot,128670,45354,2022,THREE_POINT_JUMPERS
10,3PT Pullup Jump Shot,21946,7610,2022,THREE_POINT_JUMPERS
11,3PT Running Jump Shot,8434,3358,2022,THREE_POINT_JUMPERS
12,3PT Step Back Jump Shot,12702,4522,2022,THREE_POINT_JUMPERS
13,3PT Turnaround Jump Shot,264,64,2022,THREE_POINT_JUMPERS
14,Alley Oop Dunk,4442,3952,2022,DUNKS
15,Alley Oop Layup,2102,1382,2022,LAYUPS
16,Driving Dunk,3520,2834,2022,DUNKS
17,Driving Hook Shot,2954,1314,2022,POST_MOVES
18,Driving Layup,41860,20108,2022,LAYUPS
19,Finger Roll,14712,9802,2022,LAYUPS
20,Hook Shot,4568,2212,2022,POST_MOVES
21,Putback Dunk,1036,920,2022,DUNKS
22,Putback Layup,15546,8804,2022,LAYUPS
23,Reverse Dunk,400,368,2022,DUNKS
24,Reverse Layup,3782,2536,2022,LAYUPS
25,Specialty Dunk,7682,6946,2022,DUNKS
26,Standard Dunk,7976,7208,2022,DUNKS
27,Standard Layup,36822,21488,2022,LAYUPS
28,Turnaround Hook Shot,4982,2540,2022,POST_MOVES
0,2PT Fadeaway Jump Shot,7798,3264,2023,TWO_POINT_JUMPERS
1,2PT Floating Jump Shot,37756,17316,2023,FLOATING_SHOTS
2,2PT Jump Shot,10994,4572,2023,TWO_POINT_JUMPERS
3,2PT Pullup Jump Shot,30624,13614,2023,TWO_POINT_JUMPERS
4,2PT Running Jump Shot,1514,704,2023,TWO_POINT_JUMPERS
5,2PT Step Back Jump Shot,7954,3516,2023,TWO_POINT_JUMPERS
6,2PT Turnaround Jump Shot,12692,5632,2023,TWO_POINT_JUMPERS
7,3PT Fadeaway Jump Shot,412,124,2023,THREE_POINT_JUMPERS
8,3PT Floating Jump Shot,110,14,2023,FLOATING_SHOTS
9,3PT Jump Shot,117870,42814,2023,THREE_POINT_JUMPERS
10,3PT Pullup Jump Shot,23804,8034,2023,THREE_POINT_JUMPERS
11,3PT Running Jump Shot,12484,4850,2023,THREE_POINT_JUMPERS
12,3PT Step Back Jump Shot,13108,4696,2023,THREE_POINT_JUMPERS
13,3PT Turnaround Jump Shot,284,76,2023,THREE_POINT_JUMPERS
14,Alley Oop Dunk,4052,3698,2023,DUNKS
15,Alley Oop Layup,1912,1298,2023,LAYUPS
16,Driving Dunk,3880,3090,2023,DUNKS
17,Driving Hook Shot,3786,1674,2023,POST_MOVES
18,Driving Layup,42774,21276,2023,LAYUPS
19,Finger Roll,16198,10986,2023,LAYUPS
20,Hook Shot,4032,2054,2023,POST_MOVES
21,Putback Dunk,1120,1030,2023,DUNKS
22,Putback Layup,16420,9314,2023,LAYUPS
23,Reverse Dunk,368,310,2023,DUNKS
24,Reverse Layup,4048,2726,2023,LAYUPS
25,Specialty Dunk,8324,7580,2023,DUNKS
26,Standard Dunk,8412,7616,2023,DUNKS
27,Standard Layup,36216,21816,2023,LAYUPS
28,Turnaround Hook Shot,5494,2826,2023,POST_MOVES
0,2PT Fadeaway Jump Shot,8618,3504,2024,TWO_POINT_JUMPERS
1,2PT Floating Jump Shot,36719,16543,2024,FLOATING_SHOTS
2,2PT Jump Shot,9926,4409,2024,TWO_POINT_JUMPERS
3,2PT Pullup Jump Shot,28110,12569,2024,TWO_POINT_JUMPERS
4,2PT Running Jump Shot,1626,809,2024,TWO_POINT_JUMPERS
5,2PT Step Back Jump Shot,7856,3434,2024,TWO_POINT_JUMPERS
6,2PT Turnaround Jump Shot,13591,5888,2024,TWO_POINT_JUMPERS
7,3PT Fadeaway Jump Shot,415,96,2024,THREE_POINT_JUMPERS
8,3PT Floating Jump Shot,231,25,2024,FLOATING_SHOTS
9,3PT Jump Shot,118461,44072,2024,THREE_POINT_JUMPERS
10,3PT Pullup Jump Shot,24146,8069,2024,THREE_POINT_JUMPERS
11,3PT Running Jump Shot,15897,6162,2024,THREE_POINT_JUMPERS
12,3PT Step Back Jump Shot,14491,5106,2024,THREE_POINT_JUMPERS
13,3PT Turnaround Jump Shot,277,58,2024,THREE_POINT_JUMPERS
14,Alley Oop Dunk,4385,3933,2024,DUNKS
15,Alley Oop Layup,1911,1208,2024,LAYUPS
16,Driving Dunk,4221,3406,2024,DUNKS
17,Driving Hook Shot,3801,1684,2024,POST_MOVES
18,Driving Layup,44138,21962,2024,LAYUPS
19,Finger Roll,17955,11967,2024,LAYUPS
20,Hook Shot,4104,1926,2024,POST_MOVES
21,Putback Dunk,993,892,2024,DUNKS
22,Putback Layup,17076,9558,2024,LAYUPS
23,Reverse Dunk,402,360,2024,DUNKS
24,Reverse Layup,3734,2499,2024,LAYUPS
25,Specialty Dunk,7772,7033,2024,DUNKS
26,Standard Dunk,8433,7711,2024,DUNKS
27,Standard Layup,35874,21361,2024,LAYUPS
28,Turnaround Hook Shot,5257,2612,2024,POST_MOVES
0,2PT Fadeaway Jump Shot,3726,1478,2025,TWO_POINT_JUMPERS
1,2PT Floating Jump Shot,19068,8612,2025,FLOATING_SHOTS
2,2PT Jump Shot,3874,1650,2025,TWO_POINT_JUMPERS
3,2PT Pullup Jump Shot,11232,4784,2025,TWO_POINT_JUMPERS
4,2PT Running Jump Shot,676,328,2025,TWO_POINT_JUMPERS
5,2PT Step Back Jump Shot,3906,1670,2025,TWO_POINT_JUMPERS
6,2PT Turnaround Jump Shot,5892,2578,2025,TWO_POINT_JUMPERS
7,3PT Fadeaway Jump Shot,254,56,2025,THREE_POINT_JUMPERS
8,3PT Floating Jump Shot,144,18,2025,FLOATING_SHOTS
9,3PT Jump Shot,58332,21464,2025,THREE_POINT_JUMPERS
10,3PT Pullup Jump Shot,13936,4616,2025,THREE_POINT_JUMPERS
11,3PT Running Jump Shot,9474,3506,2025,THREE_POINT_JUMPERS
12,3PT Step Back Jump Shot,8222,2838,2025,THREE_POINT_JUMPERS
13,3PT Turnaround Jump Shot,110,30,2025,THREE_POINT_JUMPERS
14,Alley Oop Dunk,2384,2174,2025,DUNKS
15,Alley Oop Layup,1014,656,2025,LAYUPS
16,Driving Dunk,1876,1458,2025,DUNKS
17,Driving Hook Shot,1930,928,2025,POST_MOVES
18,Driving Layup,20328,9802,2025,LAYUPS
19,Finger Roll,8514,5678,2025,LAYUPS
20,Hook Shot,1476,692,2025,POST_MOVES
21,Putback Dunk,480,440,2025,DUNKS
22,Putback Layup,8082,4342,2025,LAYUPS
23,Reverse Dunk,206,178,2025,DUNKS
24,Reverse Layup,1624,1070,2025,LAYUPS
25,Specialty Dunk,3828,3410,2025,DUNKS
26,Standard Dunk,4062,3692,2025,DUNKS
27,Standard Layup,16778,10044,2025,LAYUPS
28,Turnaround Hook Shot,2556,1256,2025,POST_MOVES
